time,open,high,low,close,bar_index
1711760400,194.221,194.437,192.318,192.553,10897
1711764000,192.555,192.768,191.613,192.141,10898
1711767600,192.143,193.456,192.024,192.952,10899
1711771200,192.952,198.688,192.738,198.55,10900
1711774800,198.549,200.4,197.633,198.879,10901
1711778400,198.88,199.678,197.475,198.043,10902
1711782000,198.043,198.9,195.701,195.971,10903
1711785600,195.979,196.836,192.838,194.814,10904
1711789200,194.8,196.936,194.557,196.13,10905
1711792800,196.129,196.903,195.528,196.151,10906
1711796400,196.151,200,196.151,197.974,10907
1711800000,197.974,198.703,196.804,198.2,10908
1711803600,198.199,198.243,196.326,197.335,10909
1711807200,197.336,197.63,195.284,196.128,10910
1711810800,196.134,196.996,195.55,196.543,10911
1711814400,196.543,198.184,195.92,197.829,10912
1711818000,197.828,198.043,196.816,197.139,10913
1711821600,197.139,197.267,195.928,195.928,10914
1711825200,196.005,196.048,193.561,195.61,10915
1711828800,195.609,196.08,194.658,194.963,10916
1711832400,194.961,195.882,193.869,195.366,10917
1711836000,195.365,196.882,194.723,196.342,10918
1711839600,196.341,196.341,193.5,194.351,10919
1711843200,194.351,196.349,194.208,195.425,10920
1711846800,195.424,197.454,194.601,197.02,10921
1711850400,197.021,197.493,195.297,195.714,10922
1711854000,195.714,195.928,193.834,194.457,10923
1711857600,194.457,195.814,194.152,195.586,10924
1711861200,195.587,196.969,195.359,196.711,10925
1711864800,196.708,196.8,194.894,195.236,10926
1711868400,195.237,197.64,195.007,196.975,10927
1711872000,196.979,197.439,196.317,197.209,10928
1711875600,197.209,197.327,195.872,196.856,10929
1711879200,196.854,197.222,196.179,196.232,10930
1711882800,196.228,196.856,195.633,196.067,10931
1711886400,196.067,197.1,195.792,196.545,10932
1711890000,196.536,197.892,196.261,197.211,10933
1711893600,197.211,197.568,196.286,196.515,10934
1711897200,196.515,196.55,195.637,195.865,10935
1711900800,195.872,196.982,195.694,196.597,10936
1711904400,196.597,197.46,196.406,197.08,10937
1711908000,197.081,199.587,196.236,198.62,10938
1711911600,198.62,201.467,198.101,200.596,10939
1711915200,200.596,200.967,198.702,199.682,10940
1711918800,199.685,200,198.773,199.938,10941
1711922400,199.937,201.3,199.721,200.854,10942
1711926000,200.853,203.459,200.404,202.678,10943
1711929600,202.685,202.722,201.03,202.276,10944
1711933200,202.274,204.755,202.15,203.298,10945
1711936800,203.29,203.828,202.554,202.915,10946
1711940400,202.916,203.573,201.543,202.824,10947
1711944000,202.824,203.79,201.138,201.349,10948
1711947600,201.348,201.834,193,194.895,10949
1711951200,194.895,198.622,194.25,198.33,10950
1711954800,198.329,199.498,197.88,198.118,10951
1711958400,198.118,198.134,195.454,196.636,10952
1711962000,196.637,198.187,196.607,196.868,10953
1711965600,196.867,197.529,194.7,196.642,10954
1711969200,196.643,197.601,195.288,195.351,10955
1711972800,195.349,197.084,195.018,197.083,10956
1711976400,197.083,197.944,196.137,196.878,10957
1711980000,196.881,197.122,190.754,191.48,10958
1711983600,191.479,192.162,186.711,188.217,10959
1711987200,188.22,191.349,187.517,189.564,10960
1711990800,189.561,190.553,187.8,190.502,10961
1711994400,190.502,190.502,187.532,189.725,10962
1711998000,189.726,193.68,189.063,193.435,10963
1712001600,193.436,193.9,191.901,193.792,10964
1712005200,193.792,194.187,192.525,192.829,10965
1712008800,192.844,193.983,192.2,192.95,10966
1712012400,192.95,193.431,192.266,192.355,10967
1712016000,192.355,192.415,188.453,189.955,10968
1712019600,189.956,191.521,189.307,190.256,10969
1712023200,190.256,190.352,181.6,185.5,10970
1712026800,185.502,186.489,183.1,183.766,10971
1712030400,183.765,184.785,182.032,183.605,10972
1712034000,183.602,184.698,181.106,184.591,10973
1712037600,184.59,186.378,184.102,185.536,10974
1712041200,185.536,185.612,182.682,183.271,10975
1712044800,183.272,184.02,180.672,181.234,10976
1712048400,181.234,183.168,179.66,182.361,10977
1712052000,182.362,182.846,179.688,180.952,10978
1712055600,180.951,181.538,177.61,180.024,10979
1712059200,180.019,181.75,178.696,179.285,10980
1712062800,179.284,179.944,176.011,178.654,10981
1712066400,178.654,182.339,178.391,180.55,10982
1712070000,180.55,182.237,177.03,177.559,10983
1712073600,177.56,181.17,176.964,180.619,10984
1712077200,180.618,182.922,180.2,182.669,10985
1712080800,182.668,185.346,181.772,185.179,10986
1712084400,185.179,186.937,184.556,185.773,10987
1712088000,185.761,186.575,183.818,184.718,10988
1712091600,184.715,185.491,182.501,184.011,10989
1712095200,184.012,185.326,183.164,184.186,10990
1712098800,184.181,184.213,180.804,181.679,10991
1712102400,181.671,182.729,177.012,181.258,10992
1712106000,181.261,186.345,179.015,185.276,10993
1712109600,185.283,186.625,184.506,185.831,10994
1712113200,185.831,189.061,184.559,188.563,10995
1712116800,188.545,188.987,187.058,187.98,10996
1712120400,187.98,188.887,187.273,188.673,10997
1712124000,188.673,191.976,188.316,190.692,10998
1712127600,190.693,191.21,189.15,189.65,10999
1712131200,189.651,191.832,188.623,190.735,11000
1712134800,190.735,191.576,189.923,190.343,11001
1712138400,190.344,190.459,187.26,188.623,11002
1712142000,188.623,189.075,186.468,187.88,11003
1712145600,187.88,189.182,186.902,188.175,11004
1712149200,188.174,189.407,186,187.154,11005
1712152800,187.154,191.338,187.154,190.542,11006
1712156400,190.541,190.663,187.643,189.15,11007
1712160000,189.154,191.279,188.639,189.31,11008
1712163600,189.31,190.189,187.381,187.997,11009
1712167200,188,188,184.207,186.528,11010
1712170800,186.529,187.027,184.592,185.775,11011
1712174400,185.773,185.999,182.9,183.601,11012
1712178000,183.611,185.525,182.2,185.195,11013
1712181600,185.195,186.555,184.701,186.181,11014
1712185200,186.182,186.663,185.019,185.173,11015
1712188800,185.179,187.519,184.598,186.834,11016
1712192400,186.833,186.833,184.275,185.871,11017
1712196000,185.87,186.127,182.421,183.439,11018
1712199600,183.439,183.836,181.2,181.621,11019
1712203200,181.62,182.337,180.33,182.139,11020
1712206800,182.14,183.566,181.719,182.877,11021
1712210400,182.877,184.739,182.705,184.031,11022
1712214000,184.031,185.888,183.61,185.058,11023
1712217600,185.058,186.361,184.511,185.68,11024
1712221200,185.68,186.116,184.936,185.41,11025
1712224800,185.409,186.476,184.772,185.695,11026
1712228400,185.695,186.152,184.917,185.703,11027
1712232000,185.704,187.775,185.478,186.965,11028
1712235600,186.965,189.692,186.854,188.307,11029
1712239200,188.307,189.587,187.461,188.316,11030
1712242800,188.316,188.443,186.54,187.175,11031
1712246400,187.176,188.6,186.79,187.406,11032
1712250000,187.405,189.458,186.958,189.209,11033
1712253600,189.2,190.295,185.733,186.211,11034
1712257200,186.205,187.15,185.551,185.793,11035
1712260800,185.792,185.98,181.346,182.651,11036
1712264400,182.651,183.462,181.088,182.121,11037
1712268000,182.121,183.293,181.76,182.442,11038
1712271600,182.441,184.142,182.209,184.123,11039
1712275200,184.124,185.324,183.05,185.015,11040
1712278800,185.015,185.027,181.386,182.473,11041
1712282400,182.472,182.529,177.686,178.051,11042
1712286000,178.052,179.93,177.844,179.525,11043
1712289600,179.526,180.5,175.8,177.136,11044
1712293200,177.135,177.474,173.261,175.689,11045
1712296800,175.689,176.9,175.065,175.34,11046
1712300400,175.34,175.966,173.1,175.188,11047
1712304000,175.189,177.27,171.821,173,11048
1712307600,172.999,173,171,172.537,11049
1712311200,172.537,172.813,169.723,172.075,11050
1712314800,172.068,172.59,169.062,169.838,11051
1712318400,169.837,172.999,168.1,172.773,11052
1712322000,172.77,175.304,170.99,175.032,11053
1712325600,175.033,177.394,174.03,175.909,11054
1712329200,175.909,176.477,174.1,175.937,11055
1712332800,175.938,176.686,173.867,174.403,11056
1712336400,174.403,174.524,172.64,173.336,11057
1712340000,173.336,174.95,172.475,174.687,11058
1712343600,174.683,176.98,174.654,175.459,11059
1712347200,175.46,176.855,175.093,175.894,11060
1712350800,175.894,176.755,175.13,175.13,11061
1712354400,175.13,175.619,174.227,174.478,11062
1712358000,174.479,175.47,174.151,174.45,11063
1712361600,174.451,176.639,173.617,175.443,11064
1712365200,175.443,176.565,174.528,174.813,11065
1712368800,174.805,175.2,173.6,173.84,11066
1712372400,173.848,176.412,173.84,176.001,11067
1712376000,176.001,176.15,174.921,175.796,11068
1712379600,175.795,178.333,175.523,177.589,11069
1712383200,177.589,178.196,177.046,177.904,11070
1712386800,177.904,177.968,176.738,177.319,11071
1712390400,177.319,178.176,176.659,178.1,11072
1712394000,178.093,178.616,176.2,176.244,11073
1712397600,176.244,176.847,175.382,176.256,11074
1712401200,176.255,176.499,175.414,175.794,11075
1712404800,175.78,176.238,174.451,175.181,11076
1712408400,175.181,175.181,173.85,174.252,11077
1712412000,174.252,176.043,173.95,175.303,11078
1712415600,175.303,177.39,174.947,177.223,11079
1712419200,177.23,179.439,176.564,177.743,11080
1712422800,177.748,178.53,176.5,177.552,11081
1712426400,177.553,178,176.943,177.216,11082
1712430000,177.213,177.886,176.799,177.452,11083
1712433600,177.451,178.047,176.79,177.963,11084
1712437200,177.963,178.898,177,177.793,11085
1712440800,177.793,178.746,177.223,178.634,11086
1712444400,178.635,180,178.6,178.768,11087
1712448000,178.769,179.097,177.317,178.14,11088
1712451600,178.139,182.488,178.037,182.329,11089
1712455200,182.33,182.789,180.5,180.97,11090
1712458800,180.969,181.799,180.594,180.739,11091
1712462400,180.74,181.289,180.013,180.571,11092
1712466000,180.574,181.523,180.54,181.135,11093
1712469600,181.135,181.222,179.005,179.629,11094
1712473200,179.63,180.137,179.436,179.845,11095
1712476800,179.845,180.847,179.845,180.255,11096
1712480400,180.254,180.322,178.6,179.424,11097
1712484000,179.425,180.587,179.111,180.501,11098
1712487600,180.501,181.032,179.82,180.797,11099
1712491200,180.798,181.677,179.971,181.147,11100
1712494800,181.148,182.083,180.768,181.623,11101
1712498400,181.622,182.236,180.803,181.846,11102
1712502000,181.846,182.291,179.55,179.75,11103
1712505600,179.749,182.75,179.661,181.786,11104
1712509200,181.786,181.842,179.906,180.13,11105
1712512800,180.131,180.273,177.72,178.862,11106
1712516400,178.861,179.668,177.878,178.39,11107
1712520000,178.391,179.551,178.097,178.931,11108
1712523600,178.931,179.566,177.9,177.902,11109
1712527200,177.907,179,176.958,178.722,11110
1712530800,178.721,180.245,178.529,179.615,11111
1712534400,179.615,179.667,177.002,178.097,11112
1712538000,178.097,179.465,177.173,177.376,11113
1712541600,177.375,177.766,176.401,176.782,11114
1712545200,176.782,177.126,175.401,176.556,11115
1712548800,176.555,176.77,175.883,176.143,11116
1712552400,176.144,177.47,176.121,177.259,11117
1712556000,177.259,177.635,176.374,177.063,11118
1712559600,177.064,181.256,176.645,180.283,11119
1712563200,180.284,184.529,179.818,183.713,11120
1712566800,183.713,184.799,182.787,183.155,11121
1712570400,183.15,183.774,182.018,183.365,11122
1712574000,183.361,183.526,182.236,182.891,11123
1712577600,182.891,183.763,180.647,180.673,11124
1712581200,180.68,182.66,180.192,181.101,11125
1712584800,181.101,181.319,179.438,180.707,11126
1712588400,180.71,182.43,180.244,181.534,11127
1712592000,181.533,182.258,180.967,180.992,11128
1712595600,180.987,181.11,179.75,180.553,11129
1712599200,180.553,181.55,180,180.12,11130
1712602800,180.125,180.597,178.57,179.485,11131
1712606400,179.485,180.973,179.27,180.138,11132
1712610000,180.138,181.566,180.041,181.411,11133
1712613600,181.412,181.436,180.511,181.27,11134
1712617200,181.27,181.428,180.1,180.822,11135
1712620800,180.821,181.084,179.6,180.014,11136
1712624400,180.014,180.218,178.71,179.227,11137
1712628000,179.227,180.545,178.9,179.487,11138
1712631600,179.495,179.785,177.002,177.6,11139
1712635200,177.6,178.124,176.814,177.872,11140
1712638800,177.875,178.749,177.6,178.376,11141
1712642400,178.376,178.593,175.5,176.485,11142
1712646000,176.484,176.854,175.08,175.763,11143
1712649600,175.762,175.905,173.4,175.437,11144
1712653200,175.436,176.146,174.5,175.285,11145
1712656800,175.285,176.085,174.717,175.712,11146
1712660400,175.712,176.562,175.645,176.371,11147
1712664000,176.37,176.7,175.439,175.919,11148
1712667600,175.918,176.057,173.453,173.52,11149
1712671200,173.52,174.699,170,171.58,11150
1712674800,171.571,172.665,169.08,172.529,11151
1712678400,172.53,174.756,171.853,174.208,11152
1712682000,174.207,177.85,173.601,175.726,11153
1712685600,175.725,176.228,174.254,174.649,11154
1712689200,174.649,175.01,173.729,174.462,11155
1712692800,174.456,176.188,174.38,175.26,11156
1712696400,175.258,175.291,173.737,174.252,11157
1712700000,174.251,174.397,173.737,174.14,11158
1712703600,174.132,174.22,172.272,172.558,11159
1712707200,172.558,173.195,171.621,172.519,11160
1712710800,172.52,172.534,170.254,172.314,11161
1712714400,172.314,173.253,169.311,169.919,11162
1712718000,169.92,171.74,169.433,171.511,11163
1712721600,171.511,172.152,171.037,171.216,11164
1712725200,171.216,172.46,171.114,171.802,11165
1712728800,171.795,173.8,171.667,172.671,11166
1712732400,172.666,173.48,172.535,172.901,11167
1712736000,172.902,172.922,170.713,170.854,11168
1712739600,170.853,172.3,170.391,171.224,11169
1712743200,171.224,171.457,168.3,169.963,11170
1712746800,169.975,170.475,169.255,170.32,11171
1712750400,170.32,170.81,162.29,165.614,11172
1712754000,165.614,166.335,163.833,166.012,11173
1712757600,166.013,169.882,164.873,169.038,11174
1712761200,169.039,169.357,167.337,168.048,11175
1712764800,168.047,171.927,167.028,171.686,11176
1712768400,171.686,173.256,170.772,171.261,11177
1712772000,171.262,171.325,168.004,168.881,11178
1712775600,168.884,171.483,168.519,171.483,11179
1712779200,171.483,172.279,170.324,171.165,11180
1712782800,171.161,172.878,170.61,172.764,11181
1712786400,172.767,175.611,172.676,174.11,11182
1712790000,174.109,174.887,173.069,173.438,11183
1712793600,173.438,173.54,171.529,172.32,11184
1712797200,172.321,172.461,171.21,171.524,11185
1712800800,171.525,173.11,171.467,172.717,11186
1712804400,172.717,173.099,171.889,172.893,11187
1712808000,172.894,173.925,171.769,173.751,11188
1712811600,173.751,174.153,172.802,173.903,11189
1712815200,173.904,175.2,173.707,174.795,11190
1712818800,174.796,176.158,174.52,174.613,11191
1712822400,174.613,175.597,174.285,174.908,11192
1712826000,174.893,174.924,172.869,173.129,11193
1712829600,173.13,173.747,172.3,172.477,11194
1712833200,172.477,172.685,170.3,170.674,11195
1712836800,170.681,172.903,170.171,171.85,11196
1712840400,171.85,175.5,171.497,172.982,11197
1712844000,172.983,174.321,170.655,173.615,11198
1712847600,173.605,175.15,172.003,173.548,11199
1712851200,173.547,174.612,172.086,174.151,11200
1712854800,174.151,175.77,174.017,174.875,11201
1712858400,174.879,176.48,173.679,175.059,11202
1712862000,175.058,175.818,174.548,174.771,11203
1712865600,174.778,175.888,174.321,174.514,11204
1712869200,174.513,174.641,172.444,172.723,11205
1712872800,172.723,173.312,172.391,172.871,11206
1712876400,172.871,173.255,172.027,172.497,11207
1712880000,172.496,173.899,172.468,173.471,11208
1712883600,173.47,173.812,172.556,172.683,11209
1712887200,172.683,174.49,172.6,173.224,11210
1712890800,173.226,174.407,173.213,174.184,11211
1712894400,174.185,174.937,173.276,174.58,11212
1712898000,174.58,175.912,174.09,175.778,11213
1712901600,175.797,176.12,173.73,174.426,11214
1712905200,174.426,174.776,173.064,173.4,11215
1712908800,173.4,173.799,172.764,173.059,11216
1712912400,173.058,173.42,172.08,172.524,11217
1712916000,172.524,172.596,171.54,172.236,11218
1712919600,172.237,173.469,172.15,172.774,11219
1712923200,172.774,172.821,169.293,169.8,11220
1712926800,169.801,169.804,166.7,167.873,11221
1712930400,167.872,168.648,166.864,167.605,11222
1712934000,167.606,168.676,166.888,167.46,11223
1712937600,167.461,167.943,165.172,166.113,11224
1712941200,166.112,166.572,158.88,163.532,11225
1712944800,163.539,163.822,140,151.048,11226
1712948400,151.054,154.175,147.561,149.235,11227
1712952000,149.242,154.428,148.75,152.571,11228
1712955600,152.571,153.467,150,152.105,11229
1712959200,152.105,152.65,149.767,151.545,11230
1712962800,151.556,154.41,149.98,153.162,11231
1712966400,153.157,153.483,151.068,151.666,11232
1712970000,151.667,151.69,145.48,146.395,11233
1712973600,146.392,149.76,145.887,149.359,11234
1712977200,149.353,152.294,148.7,151.799,11235
1712980800,151.8,154.896,151.244,153.632,11236
1712984400,153.64,154.987,152.536,152.643,11237
1712988000,152.643,153.874,151.844,153.326,11238
1712991600,153.325,153.694,150.623,151.094,11239
1712995200,151.095,151.774,149.508,149.932,11240
1712998800,149.933,151.571,149.756,151.234,11241
1713002400,151.224,152.257,150.558,152.034,11242
1713006000,152.034,153.479,151.008,151.331,11243
1713009600,151.33,152.685,150.211,151.91,11244
1713013200,151.906,153.089,150.75,151.146,11245
1713016800,151.146,151.675,148.985,149.895,11246
1713020400,149.894,151.83,148.368,149.005,11247
1713024000,149.009,149.663,144.292,145.613,11248
1713027600,145.612,145.647,136.191,139.389,11249
1713031200,139.389,144.222,136.631,143.553,11250
1713034800,143.554,144.045,126.2,133.71,11251
1713038400,133.71,134.665,112.917,124.354,11252
1713042000,124.355,133.57,122.849,133.337,11253
1713045600,133.331,143.653,129.478,140.889,11254
1713049200,140.888,142.375,137.901,138.467,11255
1713052800,138.467,140.948,135.1,137.896,11256
1713056400,137.897,140.067,135.709,138.404,11257
1713060000,138.404,139.398,134.231,134.386,11258
1713063600,134.399,135.494,130.445,134.906,11259
1713067200,134.907,141.674,133.855,140.247,11260
1713070800,140.247,143.482,139.8,142.543,11261
1713074400,142.54,144.5,141.031,143.053,11262
1713078000,143.054,144.522,141.764,144.019,11263
1713081600,144.004,145.519,142.51,142.929,11264
1713085200,142.929,144.361,140.438,141.454,11265
1713088800,141.454,143.743,141.407,142.558,11266
1713092400,142.559,143.055,138.19,138.794,11267
1713096000,138.791,143.139,137.917,141.419,11268
1713099600,141.419,143.36,137.388,137.726,11269
1713103200,137.72,139.664,135.472,137.194,11270
1713106800,137.195,140.485,136.809,137.95,11271
1713110400,137.948,141.718,137.48,139.07,11272
1713114000,139.062,140.216,133.39,137.726,11273
1713117600,137.725,143.145,137.262,142.305,11274
1713121200,142.307,142.978,140.514,141.704,11275
1713124800,141.705,143.729,140.549,141.103,11276
1713128400,141.102,141.922,139.77,141.512,11277
1713132000,141.516,150.896,141.507,150.516,11278
1713135600,150.515,152.862,150.167,151.187,11279
1713139200,151.186,151.217,147.55,148.431,11280
1713142800,148.43,149.348,147.016,148.243,11281
1713146400,148.241,148.659,146.334,146.912,11282
1713150000,146.92,148.933,146.571,148.031,11283
1713153600,148.048,148.608,146.001,148.231,11284
1713157200,148.22,151.85,147.878,151.692,11285
1713160800,151.693,156.048,150.85,155.305,11286
1713164400,155.306,156,153.669,153.694,11287
1713168000,153.694,154.95,152.689,153.287,11288
1713171600,153.286,154.74,152.124,153.956,11289
1713175200,153.957,154.357,153.155,153.261,11290
1713178800,153.26,153.979,150.743,150.928,11291
1713182400,150.927,151.669,149.515,150.893,11292
1713186000,150.893,152.193,148.581,149.41,11293
1713189600,149.409,150.733,143.854,144.712,11294
1713193200,144.713,146.388,141.12,143.235,11295
1713196800,143.234,144.497,139.4,139.884,11296
1713200400,139.886,142.809,137.637,139.433,11297
1713204000,139.438,140.1,135.333,135.663,11298
1713207600,135.663,139.195,133.55,137.81,11299
1713211200,137.819,139.416,135.889,136.123,11300
1713214800,136.124,138.72,135.26,138.443,11301
1713218400,138.443,139.974,136.831,139.876,11302
1713222000,139.876,140.13,137.67,138.442,11303
1713225600,138.442,138.9,135.384,137.405,11304
1713229200,137.404,140.512,136.834,137.607,11305
1713232800,137.607,138.662,135.801,137.714,11306
1713236400,137.713,138.487,133.534,134.524,11307
1713240000,134.518,135.395,129.914,132.414,11308
1713243600,132.397,134.48,131.742,133.692,11309
1713247200,133.692,136.32,133.501,135.666,11310
1713250800,135.666,138.813,135.381,137.797,11311
1713254400,137.796,137.992,136.061,136.623,11312
1713258000,136.623,137.95,135.581,135.924,11313
1713261600,135.937,136.25,129.631,133.197,11314
1713265200,133.191,136.663,132.27,136.1,11315
1713268800,136.1,136.1,132.983,133.55,11316
1713272400,133.55,133.927,129,131.849,11317
1713276000,131.849,134.497,130.449,130.965,11318
1713279600,130.973,131.954,127.42,127.573,11319
1713283200,127.564,132.306,126.392,132.094,11320
1713286800,132.094,135.289,131.28,132.209,11321
1713290400,132.206,134.646,131.521,133.929,11322
1713294000,133.93,134.807,131.65,132.108,11323
1713297600,132.097,134.155,131.575,134.023,11324
1713301200,134.023,137.879,133.888,137.044,11325
1713304800,137.043,137.861,135.859,137.491,11326
1713308400,137.492,137.826,135.908,136.183,11327
1713312000,136.184,138.195,135.331,137.295,11328
1713315600,137.294,137.733,134.708,136.967,11329
1713319200,136.971,137.416,135.126,136.858,11330
1713322800,136.858,137.647,136.276,137.331,11331
1713326400,137.332,142.622,136.588,141.375,11332
1713330000,141.382,142.011,139.112,139.431,11333
1713333600,139.431,140.988,138.403,140.331,11334
1713337200,140.331,140.699,138.17,139.345,11335
1713340800,139.401,140.186,137.702,138.67,11336
1713344400,138.67,139.79,138.181,139.006,11337
1713348000,139.012,139.065,136.213,136.603,11338
1713351600,136.603,137.43,133.946,134.25,11339
1713355200,134.25,134.985,130.626,132.092,11340
1713358800,132.092,134.931,131.561,133.662,11341
1713362400,133.661,133.735,128.61,131.514,11342
1713366000,131.519,132.022,127.503,128.665,11343
1713369600,128.671,131.591,126.812,128.232,11344
1713373200,128.231,132.819,127.98,132.449,11345
1713376800,132.45,137.899,131.793,135.568,11346
1713380400,135.564,135.73,132.658,134.545,11347
1713384000,134.544,136.418,132.834,133.301,11348
1713387600,133.302,137.96,133.302,135.112,11349
1713391200,135.112,135.499,133.73,134.514,11350
1713394800,134.515,135.174,131.505,131.781,11351
1713398400,131.782,132.986,129.59,132.2,11352
1713402000,132.199,133.683,131.696,133.409,11353
1713405600,133.41,134.765,131.934,134.005,11354
1713409200,134.002,136.648,133.942,135.51,11355
1713412800,135.509,136.808,134.175,134.285,11356
1713416400,134.285,136,132.661,133.076,11357
1713420000,133.081,133.329,129.828,131.006,11358
1713423600,131.005,131.76,128.948,129.362,11359
1713427200,129.362,131.132,127.514,130.085,11360
1713430800,130.085,131.567,129.451,130.915,11361
1713434400,130.916,133.856,130.416,133.109,11362
1713438000,133.091,137,133.091,135.721,11363
1713441600,135.721,136.15,131.909,133.251,11364
1713445200,133.251,134.802,131.87,134.461,11365
1713448800,134.462,139.799,133.225,138.793,11366
1713452400,138.793,141.481,138.151,138.93,11367
1713456000,138.93,141.442,138.433,139.31,11368
1713459600,139.309,139.872,136.51,136.855,11369
1713463200,136.855,138.98,135.556,138.803,11370
1713466800,138.803,140.724,138.41,140.216,11371
1713470400,140.213,140.943,139.467,140.204,11372
1713474000,140.204,141.818,139.539,140.551,11373
1713477600,140.55,143.88,140.044,142.765,11374
1713481200,142.765,143.728,141.674,141.957,11375
1713484800,141.958,141.967,137.883,138.177,11376
1713488400,138.177,138.232,131.33,132.245,11377
1713492000,132.242,133.197,128.401,132.87,11378
1713495600,132.863,136.5,132.439,136.431,11379
1713499200,136.43,140.698,136.105,139.302,11380
1713502800,139.302,140.769,136.89,138.897,11381
1713506400,138.899,146.3,137.505,144.958,11382
1713510000,144.958,146.809,142.552,143.236,11383
1713513600,143.259,145.669,142.268,144.126,11384
1713517200,144.125,144.852,142.756,143.374,11385
1713520800,143.373,145.494,143.026,144.885,11386
1713524400,144.885,145.879,144.131,144.35,11387
1713528000,144.35,145.406,142.912,143.841,11388
1713531600,143.841,144.92,142.8,144.228,11389
1713535200,144.228,146.922,141.622,145.494,11390
1713538800,145.493,147.491,144.493,146.115,11391
1713542400,146.115,147.394,143.604,145.727,11392
1713546000,145.722,146.845,144.67,146.307,11393
1713549600,146.311,146.427,144.3,144.802,11394
1713553200,144.798,145.846,144.159,145.435,11395
1713556800,145.438,145.713,142.456,142.984,11396
1713560400,142.983,144.859,142.909,144.463,11397
1713564000,144.463,145.683,143.42,143.576,11398
1713567600,143.575,143.951,140.003,142.444,11399
1713571200,142.445,143.309,140.348,140.7,11400
1713574800,140.7,142.628,139.601,142,11401
1713578400,142,143.528,141.371,142.597,11402
1713582000,142.596,143.011,141.888,142.349,11403
1713585600,142.352,144.879,141.509,144.759,11404
1713589200,144.76,144.95,143.002,143.594,11405
1713592800,143.592,144.941,142.644,143.879,11406
1713596400,143.88,144.253,143.237,143.452,11407
1713600000,143.452,143.5,141.873,142.359,11408
1713603600,142.359,142.502,140,141.019,11409
1713607200,141.02,141.817,140.016,141.255,11410
1713610800,141.255,142,140.84,141.462,11411
1713614400,141.467,142.943,140.877,142.243,11412
1713618000,142.243,143.333,142.155,142.465,11413
1713621600,142.461,143.279,141.851,142.835,11414
1713625200,142.834,147.445,142.058,147.111,11415
1713628800,147.111,148.312,146.205,147.358,11416
1713632400,147.34,150.92,147.34,150.5,11417
1713636000,150.491,151.688,149.4,150.435,11418
1713639600,150.451,151.799,149.883,151.142,11419
1713643200,151.142,152.398,150.414,151.204,11420
1713646800,151.204,151.873,150.251,150.638,11421
1713650400,150.638,150.796,149.107,149.136,11422
1713654000,149.136,151.462,149.029,151.155,11423
1713657600,151.154,151.2,148.003,148.586,11424
1713661200,148.586,150.477,148.572,149.329,11425
1713664800,149.329,152,149.065,151.98,11426
1713668400,151.98,153.452,150.114,150.539,11427
1713672000,150.539,151.222,149.803,150.841,11428
1713675600,150.842,151.669,149.79,150.314,11429
1713679200,150.315,151.65,149.905,150.93,11430
1713682800,150.93,151.575,150.111,151.037,11431
1713686400,151.037,152.695,150.788,151.524,11432
1713690000,151.521,152.192,150.78,151.006,11433
1713693600,150.999,151.467,149.517,150.945,11434
1713697200,150.945,152.36,150.403,151.39,11435
1713700800,151.391,151.682,149.615,150.01,11436
1713704400,150.005,150.762,148.375,148.85,11437
1713708000,148.852,150.072,148.508,149.05,11438
1713711600,149.05,150.721,149,150.1,11439
1713715200,150.1,150.3,146.7,147.835,11440
1713718800,147.836,149.178,147.1,148.878,11441
1713722400,148.88,149.099,147.99,148.55,11442
1713726000,148.546,149.25,147.933,147.934,11443
1713729600,147.933,149.328,147.395,149.192,11444
1713733200,149.19,150.8,148.439,148.832,11445
1713736800,148.827,150.424,148.371,148.906,11446
1713740400,148.905,149.042,148.015,148.734,11447
1713744000,148.733,150.4,148.32,148.835,11448
1713747600,148.835,151.5,147.917,147.977,11449
1713751200,147.977,148.479,146.544,147.356,11450
1713754800,147.354,151.336,147.176,150.27,11451
1713758400,150.271,151.683,149.881,150.818,11452
1713762000,150.846,153.202,150.651,153.133,11453
1713765600,153.116,156.571,152.736,154.863,11454
1713769200,154.864,155.8,153.361,153.561,11455
1713772800,153.564,154.234,152.202,152.592,11456
1713776400,152.594,153.884,152.372,153.819,11457
1713780000,153.819,154.549,153.415,153.995,11458
1713783600,153.989,154.124,152.341,153.189,11459
1713787200,153.189,154.9,153.075,154.084,11460
1713790800,154.085,154.799,152.718,154.169,11461
1713794400,154.169,154.873,152.885,153.263,11462
1713798000,153.262,153.789,151.453,153.372,11463
1713801600,153.372,154.709,152.31,153.378,11464
1713805200,153.371,156.12,153.37,154.897,11465
1713808800,154.895,155.235,153.694,154.058,11466
1713812400,154.057,154.723,153.25,154.473,11467
1713816000,154.472,155.6,154.027,154.747,11468
1713819600,154.747,155.688,154.159,155.464,11469
1713823200,155.465,158.431,155.465,157.938,11470
1713826800,157.938,158.249,156.636,156.881,11471
1713830400,156.881,159.222,156.458,158.768,11472
1713834000,158.769,158.99,157.404,157.567,11473
1713837600,157.568,158.381,156.694,156.915,11474
1713841200,156.916,157.589,155.327,155.403,11475
1713844800,155.409,156.713,154.207,154.69,11476
1713848400,154.69,156.065,154.568,155.597,11477
1713852000,155.593,155.827,153.714,154.296,11478
1713855600,154.296,154.721,152.976,153.552,11479
1713859200,153.553,154.596,153.051,154.155,11480
